Time,instant_load
2021/8/1 10:23:28,46.16899
2021/8/1 10:28:32,45.72099
2021/8/1 14:28:41,42.94568
2021/8/1 14:33:45,44.77258
2021/8/1 14:38:50,49.84771
2021/8/1 14:43:24,48.67390
2021/8/1 14:48:29,47.47486
2021/8/1 14:53:33,42.47904
2021/8/1 14:58:38,43.59696
2021/8/1 15:03:43,44.16973
2021/8/1 15:08:47,43.99506
2021/8/1 15:13:51,43.99224
2021/8/1 15:18:25,44.68196
2021/8/1 15:23:29,44.28603
2021/8/1 15:28:33,43.30727
2021/8/1 15:33:38,34.69717
2021/8/1 15:53:24,44.93824
2021/8/1 15:58:28,49.95406
2021/8/1 16:03:31,50.00203
2021/8/1 16:08:35,42.59763
2021/8/1 16:13:40,42.49138
2021/8/1 16:18:44,42.07864
2021/8/1 16:23:49,41.47146
2021/8/1 16:28:24,36.71136
2021/8/1 16:33:28,40.94998
2021/8/1 16:38:32,40.26718
2021/8/1 16:43:36,40.10924
2021/8/1 16:48:40,40.32324
2021/8/1 16:58:49,42.42635
2021/8/1 17:03:23,41.87630
2021/8/1 17:08:27,42.05946
2021/8/1 17:13:31,41.17843
2021/8/1 17:33:48,43.05436
2021/8/1 17:38:52,42.68011
2021/8/1 17:53:34,43.41308
2021/8/1 18:08:47,42.49369
2021/8/1 18:18:24,42.38266
2021/8/1 20:18:33,46.50356
2021/8/1 20:23:38,46.50481
2021/8/1 20:28:41,43.77813
2021/8/1 20:33:45,46.97345
2021/8/1 20:38:49,46.71441
2021/8/1 20:43:23,46.21192
2021/8/1 20:48:27,43.04700
2021/8/1 20:58:36,43.22839
2021/8/1 21:03:41,42.78510
2021/8/1 21:08:45,42.49117
2021/8/1 21:13:50,39.74248
2021/8/1 21:18:23,39.58513
2021/8/1 21:23:28,39.38358
2021/8/1 21:28:33,39.59528
2021/8/1 21:33:37,45.32353
2021/8/1 21:38:42,43.06832
2021/8/1 21:43:46,37.95116
2021/8/1 21:48:51,38.13118
2021/8/1 21:53:25,38.57277
2021/8/1 21:58:30,38.87080
2021/8/1 22:08:39,39.43477
2021/8/1 22:23:23,42.24567
2021/8/1 22:38:37,42.60157
2021/8/1 22:43:42,38.29162
2021/8/1 22:48:47,38.53326
2021/8/1 22:53:52,38.01307
2021/8/1 22:58:26,38.43608
2021/8/1 23:03:31,38.15487
2021/8/1 23:08:36,37.49283
2021/8/1 23:13:40,37.26773
2021/8/1 23:18:45,37.32228
2021/8/1 23:23:50,37.37289
2021/8/1 23:33:29,37.32446
2021/8/1 23:38:34,37.50143
